chr1	8352397	8848921	RERE	1.0
chr11	8106056	8169055	RIC3	0.9998871777514526
chr2	152651593	152718012	PRPF40A	0.9997743555029053
chr3	50088919	50119021	RBM5	0.9996615332543577
chr1	108692310	108702928	PRPF38B	0.9995487110058103
chr22	40044817	40335808	TNRC6B	0.999435888757263
chr6	113933028	114011308	HDAC2	0.9993230665087156
chr1	70205682	70253052	SRSF11	0.999210244260168
chr3	58332880	58426127	PXK	0.9990974220116207
chr10	101784443	101818465	OGA	0.9989845997630733
chr6	95577485	95609470	MANEA	0.9988717775145259
chr3	52704955	52711148	SPCS1	0.9987589552659786
chr11	43311963	43344529	API5	0.998646133017431
chr6	80003887	80042527	TTK	0.9985333107688836
chr4	88007635	88077777	PKD2	0.9984204885203363
chr3	49171598	49176486	KLHDC8B	0.9983076662717889
chr15	58865175	59097419	RNF111	0.9981948440232413
chr3	51983340	51989197	ACY1	0.998082021774694
chr4	102501330	102617302	NFKB1	0.9979691995261466
chr9	95871264	96121154	ERCC6L2	0.9978563772775992
chr11	924881	1012245	AP2A2	0.9977435550290517
chr10	49299170	49327492	C10orf71	0.9976307327805043
chr11	64185272	64204543	STIP1	0.9975179105319569
chr3	49674014	49683971	APEH	0.9974050882834096
chr11	560404	564025	RASSF7	0.9972922660348622
chr4	41359607	41700044	LIMCH1	0.9971794437863146
chr6	149942014	149949235	ULBP2	0.9970666215377673
chr15	43403061	43510728	TP53BP1	0.9969537992892199
chrX	11758159	11775772	MSL3	0.9968409770406725
chr8	22146830	22157084	LGI3	0.996728154792125
chr2	127436207	127526886	IWS1	0.9966153325435776
chr22	36991120	37007851	TEX33	0.9965025102950302
chr4	40423267	40630875	RBM47	0.9963896880464829
chr1	85649417	85708433	ZNHIT6	0.9962768657979353
chr16	57994676	58000672	ZNF319	0.9961640435493879
chr4	15002481	15070153	CPEB2	0.9960512213008406
chr10	118674167	118755249	CACUL1	0.9959383990522932
chr8	26291508	26372680	PPP2R2A	0.9958255768037456
chr11	112074086	112085150	NKAPD1	0.9957127545551983
chr4	25377263	25418498	ANAPC4	0.9955999323066509
chr1	108875350	108934545	GPSM2	0.9954871100581035
chr9	125261794	125367207	GAPVD1	0.9953742878095562
chr5	95885098	95961851	ELL2	0.9952614655610086
chr10	91923770	92031437	BTAF1	0.9951486433124612
chr3	48465811	48467645	TREX1	0.9950358210639139
chr11	117144284	117176894	PAFAH1B2	0.9949229988153665
chr4	183099257	183320777	WWC2	0.9948101765668189
chr15	40978880	41116280	INO80	0.9946973543182716
chr6	163414000	163578592	QKI	0.9945845320697242
chr15	40735884	40755851	RMDN3	0.9944717098211768
chr2	55287842	55419895	CCDC88A	0.9943588875726292
chr2	232543883	232550557	TIGD1	0.9942460653240819
chr16	72063148	72077246	HPR	0.9941332430755345
chr10	88953813	89029605	FAS	0.9940204208269872
chr6	167826893	167972023	AFDN	0.9939075985784398
chr6	111087503	111231194	SLC16A10	0.9937947763298922
chr16	89707134	89720898	VPS9D1	0.9936819540813449
chr3	49416778	49422685	AMT	0.9935691318327975
chr12	100028455	100142874	BLTP3B	0.9934563095842501
chr4	83459517	83523348	ABRAXAS1	0.9933434873357025
chr10	100735396	100829944	PAX2	0.9932306650871552
chr3	27715949	27722711	EOMES	0.9931178428386078
chr1	23743448	23762059	ELOA	0.9930050205900605
chr1	17066761	17119451	PADI2	0.9928921983415129
chr6	99397629	99425331	PNISR	0.9927793760929655
chr4	110617423	110642123	PITX2	0.9926665538444182
chr9	122844556	122905359	RC3H2	0.9925537315958708
chr2	210021421	210171409	KANSL1L	0.9924409093473234
chr16	88643275	88651083	CYBA	0.9923280870987758
chr10	96832254	96995956	LCOR	0.9922152648502285
chr2	148644440	148787569	EPC2	0.9921024426016811
chr15	24823637	24978723	SNRPN	0.9919896203531338
chr4	99070978	99088801	ADH5	0.9918767981045862
chr6	80106647	80346270	BCKDHB	0.9917639758560388
chr15	55410525	55508234	DNAAF4	0.9916511536074915
chr11	18278668	18322198	HPS5	0.9915383313589441
chr6	159725585	159756319	WTAP	0.9914255091103965
chr19	5623035	5668478	SAFB	0.9913126868618491
chr12	101393116	101407772	ARL1	0.9911998646133018
chr10	98134624	98244897	R3HCC1L	0.9910870423647544
chr19	1407569	1435687	DAZAP1	0.9909742201162068
chr4	20728606	21948772	KCNIP4	0.9908613978676595
chr10	115093365	115948999	ATRNL1	0.9907485756191121
chr1	113813811	113871753	PTPN22	0.9906357533705648
chr10	110207605	110287365	MXI1	0.9905229311220174
chr3	35638945	35794496	ARPP21	0.9904101088734698
chr6	132445867	132513198	STX7	0.9902972866249224
chr15	44537125	44563029	EIF3J	0.9901844643763751
chr16	84122141	84145192	HSDL1	0.9900716421278277
chr9	97307304	97378751	CCDC180	0.9899588198792801
chr9	69121264	69274615	TJP2	0.9898459976307328
chr4	99816827	99870190	DAPP1	0.9897331753821854
chr13	49995888	50020481	TRIM13	0.989620353133638
chr12	51951699	51997078	ACVR1B	0.9895075308850905
chr4	163494442	163520539	TMA16	0.9893947086365431
chr3	46130890	46266706	CCR3	0.9892818863879957
chr3	50347330	50350826	NPRL2	0.9891690641394484
chr10	68341107	68407294	RUFY2	0.989056241890901
chr10	122930901	122954311	C10orf88	0.9889434196423534
chr10	102503972	102633535	SUFU	0.9888305973938061
chr2	38561969	38603586	HNRNPLL	0.9887177751452587
chr6	117907264	118317676	SLC35F1	0.9886049528967114
chr15	39588357	39782841	FSIP1	0.9884921306481638
chr3	51391285	51397908	RBM15B	0.9883793083996164
chr4	78887127	78939438	PAQR3	0.988266486151069
chr4	83034447	83075818	COPS4	0.9881536639025217
chr2	224470150	224585397	CUL3	0.9880408416539741
chrY	12537650	12860839	USP9Y	0.9879280194054267
chr1	113696831	113759489	PHTF1	0.9878151971568794
chr14	92044496	92106621	ATXN3	0.987702374908332
chr10	95194200	95228929	ACSM6	0.9875895526597844
chrX	101882288	101932031	ZMAT1	0.9874767304112371
chr18	50266882	50281774	MBD1	0.9873639081626897
chr15	44728988	44767829	TRIM69	0.9872510859141423
chr1	86914635	87109982	HS2ST1	0.987138263665595
chr5	91368631	91383317	ARRDC3	0.9870254414170474
chr9	124517275	124771311	NR6A1	0.9869126191685
chr1	103617427	103625780	AMY2A	0.9867997969199527
chr6	136342281	136550819	MAP7	0.9866869746714053
chr22	50185913	50199598	TRABD	0.9865741524228577
chr14	102592649	102730561	RCOR1	0.9864613301743104
chr5	72816312	72916733	TNPO1	0.986348507925763
chr16	66566393	66579137	CMTM1	0.9862356856772156
chr9	128504655	128543874	GLE1	0.9861228634286681
chr11	111918032	111926871	C11orf52	0.9860100411801207
chr10	91163012	91284337	PCGF5	0.9858972189315733
chr12	104117086	104138241	NFYB	0.985784396683026
chr6	104936616	105083332	LIN28B	0.9856715744344786
chrY	13234577	13480673	UTY	0.985558752185931
chr6	107867756	107958208	SEC63	0.9854459299373837
chr5	64766368	65102412	CWC27	0.9853331076888363
chr6	127968785	128520616	PTPRK	0.985220285440289
chr10	95907603	96033745	CC2D2B	0.9851074631917414
chr3	50606489	50611774	CISH	0.984994640943194
chr22	31753867	31908033	DEPDC5	0.9848818186946466
chr3	15206152	15252916	CAPN7	0.9847689964460993
chr4	3463306	3501473	DOK7	0.9846561741975517
chr10	102106489	102120368	LDB1	0.9845433519490043
chr22	41229510	41240931	CHADL	0.984430529700457
chr5	95646777	95684773	RFESD	0.9843177074519096
chr22	17734138	17774770	BID	0.984204885203362
